"総勘定元帳 (2023年11月~2023年11月）"
"勘定科目","取引日","決算整理仕訳","相手勘定科目","税区分","取引先","品目","部門","管理番号","メモタグ","備考","勘定科目コード","相手取引先","相手品目","相手部門","相手メモタグ","相手備考","相手勘定科目コード","取引内容","発行元","借方金額","貸方金額","残高"
"［製］支払手数料","2023-11-20","0","三菱ＵＦＪ　山形","課対仕入（控80）10%","","","山形市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","408","","1562417"
"［製］支払手数料","2023-11-20","0","三菱ＵＦＪ　高島市","課対仕入（控80）10%","","","高島市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","306","","1562723"
"［製］支払手数料","2023-11-20","0","三菱ＵＦＪ　北・鶴見","課対仕入10%","","","北・鶴見斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","500","","1563223"
"［製］支払手数料","2023-11-20","0","三菱ＵＦＪ　ＮＤＫメイン","課対仕入10%","","","知多管内道路管理","立替経費","","","しはら","","","","","","","","","2900","","1566123"
"［製］支払手数料","2023-11-21","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","408","","1566531"
"［製］支払手数料","2023-11-21","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","振込８・フジフイルムビジネスイノ","","613","","1567144"
"［製］支払手数料","2023-11-21","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","714","","1567858"
"［製］支払手数料","2023-11-21","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","714","","1568572"
"［製］支払手数料","2023-11-21","0","三菱ＵＦＪ　津山","課対仕入（控80）10%","","","津山市斎場","","","","しはら","","","","","","","手数料","","204","","1568776"
"［製］支払手数料","2023-11-21","0","三菱ＵＦＪ　北九州","課対仕入（控80）10%","","","北九州市西部斎場","","","","しはら","","","","","","","手数料","","204","","1568980"
"［製］支払手数料","2023-11-22","0","百五　ＮＤＫ","課対仕入（控80）10%","","","知多管内道路管理","","","","しはら","","","","","","","ｾﾌﾞﾝ  31445","","102","","1569082"
"［製］支払手数料","2023-11-22","0","三菱ＵＦＪ　行田","課対仕入（控80）10%","","","行田市斎場","","","","しはら","","","","","","","手数料","","204","","1569286"
"［製］支払手数料","2023-11-22","0","三菱ＵＦＪ　豊岡","課対仕入（控80）10%","","","豊岡斎場","","","","しはら","","","","","","","手数料","","184","","1569470"
"［製］支払手数料","2023-11-24","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","口座振替４・ＳＭＢＣ（ビジヨンヒ","","29897","","1599367"
"［製］支払手数料","2023-11-24","0","三菱ＵＦＪ　美唄","課対仕入（控80）10%","","","美唄市火葬場","","","","しはら","","","","","","","手数料","","102","","1599469"
"［製］支払手数料","2023-11-24","0","三菱ＵＦＪ　美唄","課対仕入（控80）10%","","","美唄市火葬場","","","","しはら","","","","","","","手数料","","102","","1599571"
"［製］支払手数料","2023-11-24","0","三菱ＵＦＪ　千葉市","課対仕入（控80）10%","","","千葉市斎場","","","","しはら","","","","","","","振込手数料","","510","","1600081"
"［製］支払手数料","2023-11-24","0","三菱ＵＦＪ　富士宮","課対仕入（控80）10%","","","富士宮聖苑","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","102","","1600183"
"［製］支払手数料","2023-11-24","0","三菱ＵＦＪ　みきやま","課対仕入（控80）10%","","","みきやま斎場","","","","しはら","","","","","","","手数料","","102","","1600285"
"［製］支払手数料","2023-11-24","0","三菱ＵＦＪ　北・鶴見","課対仕入10%","","","北・鶴見斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","400","","1600685"
"［製］支払手数料","2023-11-25","0","三菱ＵＦＪ　北九州","課対仕入（控80）10%","","","北九州市西部斎場","","","","しはら","","","","","","","手数料","","306","","1600991"
"［製］支払手数料","2023-11-25","0","三菱ＵＦＪ　福山","課対仕入（控80）10%","","","福山市斎場","","","","しはら","","","","","","","手数料","","306","","1601297"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　高島市","課対仕入（控80）10%","","","高島市斎場","","","","しはら","","","","","","","手数料","","204","","1601501"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　高島市","課対仕入（控80）10%","","","高島市斎場","","","","しはら","","","","","","","手数料","","204","","1601705"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","しはら","","","","","","","手数料","","204","","1601909"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　新見沼","課対仕入10%","","","新見沼大橋料金所","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","700","","1602609"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　新見沼","課対仕入10%","","","新見沼大橋料金所","","","","しはら","","","","","","","手数料","","300","","1602909"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　野洲川","課対仕入（控80）10%","","","野洲川","","","","しはら","","","","","","","手数料","","204","","1603113"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　館林","課対仕入（控80）10%","","","館林市斎場","","","","しはら","","","","","","","手数料","","204","","1603317"
"［製］支払手数料","2023-11-27","0","三菱ＵＦＪ　ＮＳＫ東大阪","課税売上10%","","","東大阪市斎場","","","","しはら","","","","","","","口座振替３・ＤＦ．ナカノシマキカク","","300","","1603617"
"［製］支払手数料","2023-11-28","0","百五　ＮＤＫ","課対仕入（控80）10%","","","知多管内道路管理","","","","しはら","","","","","","","ｾﾌﾞﾝ  31445","","102","","1603719"
"［製］支払手数料","2023-11-28","0","三菱ＵＦＪ　みきやま","課対仕入（控80）10%","","","みきやま斎場","","","","しはら","","","","","","","手数料","","306","","1604025"
"［製］支払手数料","2023-11-28","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","408","","1604433"
"［製］支払手数料","2023-11-28","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","714","","1605147"
"［製］支払手数料","2023-11-28","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","408","","1605555"
"［製］支払手数料","2023-11-29","0","三菱ＵＦＪ　福山","課対仕入（控80）10%","","","福山市斎場","","","","しはら","","","","","","","為替手数料・フリコミ　テスウリヨウ","","408","","1605963"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　県央みずほ","課対仕入（控80）10%","","","県央みずほ斎場","","","","しはら","","","","","","","振込手数料","","1836","","1607799"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　高島市","課対仕入（控80）10%","","","高島市斎場","","","","しはら","","","","","","","振込手数料","","2856","","1610655"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　天空館","課対仕入（控80）10%","","","天空館","","","","しはら","","","","","","","振込手数料","","1530","","1612185"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　小林・佃","課対仕入（控80）10%","","","小林・佃斎場","","","","しはら","","","","","","","振込手数料","","2652","","1614837"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","しはら","","","","","","","振込手数料","","2600","","1617437"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","しはら","","","","","","","振込手数料","","1020","","1618457"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","しはら","","","","","","","振込手数料","","1632","","1620089"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　北九州","課対仕入（控80）10%","","","北九州市西部斎場","","","","しはら","","","","","","","振込手数料","","918","","1621007"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　津島","課対仕入（控80）10%","","","津島市斎場","","","","しはら","","","","","","","振込手数料","","2142","","1623149"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　宮崎","課対仕入10%","","","宮崎市斎場","","","","しはら","","","","","","","振込手数料","","1000","","1624149"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　津山","課対仕入10%","","","津山市斎場","","","","しはら","","","","","","","振込手数料","","1000","","1625149"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　吹田","課対仕入10%","","","吹田市斎場","","","","しはら","","","","","","","振込手数料","","300","","1625449"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　豊中","課対仕入10%","","","豊中市斎場","","","","しはら","","","","","","","振込手数料","","1300","","1626749"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　道路管理ＪＶ","課対仕入10%","","","知多管内道路管理","","","","しはら","","","","","","","振込手数料","","1100","","1627849"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","しはら","","","","","","","振込手数料","","100","","1627949"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","しはら","","","","","","","振込手数料","","6580","","1634529"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","しはら","","","","","","","振込手数料","","4940","","1639469"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　三田","課対仕入10%","","","三田市斎場","","","","しはら","","","","","","","振込手数料","","2200","","1641669"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　千葉市","課対仕入10%","","","千葉市斎場","","","","しはら","","","","","","","振込手数料","","2200","","1643869"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　大津","課対仕入10%","","","大津市斎場","","","","しはら","","","","","","","振込手数料","","1100","","1644969"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　北九州レストラン","課税売上10%","","","北九州レストラン","","","","しはら","","","","","","","振込手数料","","500","","1645469"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　みきやま","課対仕入10%","","","みきやま斎場","","","","しはら","","","","","","","振込手数料","","800","","1646269"
"［製］支払手数料","2023-11-30","0","三菱ＵＦＪ　北・鶴見","課対仕入10%","","","北・鶴見斎場","","","","しはら","","","","","","","振込手数料","","1900","","1648169"
